id,locale,partition,split,scenario_id,scenario_name,intent_id,intent_name,utt,annot_utt
3687,tr-TR,train,train,3,play,45,play_music,şu anda biraz rap müzik dinlemek istiyorum,şu anda biraz [music_genre : rap] müzik dinlemek istiyorum
3688,tr-TR,train,train,10,audio,14,audio_volume_up,bunu biraz daha yüksek sesli yap,bunu biraz daha yüksek sesli yap
3689,tr-TR,train,train,10,audio,14,audio_volume_up,hoparlörleri aç,hoparlörleri aç
3690,tr-TR,train,train,10,audio,46,audio_volume_mute,yarım saat sessizde kal,[time : yarım saat] sessizde kal
3691,tr-TR,train,train,17,weather,13,weather_query,austin'de mevcut sıcaklık nedir,[place_name : austin'de] mevcut [weather_descriptor : sıcaklık] nedir
3692,tr-TR,train,train,3,play,20,play_audiobook,lütfen o kitaptan son cümleyi tekrar et,lütfen o kitaptan son cümleyi tekrar et
3693,tr-TR,train,train,16,alarm,48,alarm_set,olly yarın sabah beş buçuk için bir alarm kurulmasını istiyorum,olly [date : yarın] [time : sabah beş buçuk] için bir alarm kurulmasını istiyorum
3696,tr-TR,train,train,16,alarm,48,alarm_set,google alarmımı bir saat sonra çalacak şekilde ayarla,google alarmımı [time : bir saat] sonra çalacak şekilde ayarla
3697,tr-TR,train,train,8,iot,24,iot_wemo_on,bu prizi aç,bu [device_type : prizi] aç
3698,tr-TR,train,train,15,music,43,music_likeness,ceza benim favori rapçimdir,[artist_name : ceza] benim favori rapçimdir
3699,tr-TR,train,train,15,music,43,music_likeness,tarkana bir göz atmalısın o en iyisi,[artist_name : tarkana] bir göz atmalısın o en iyisi
3703,tr-TR,train,train,16,alarm,23,alarm_query,bu hafta için hangi alarmlar kuruldu,[date : bu hafta] için hangi alarmlar kuruldu
3706,tr-TR,train,train,5,datetime,0,datetime_query,bugün ayın dokuzu mu,[date : bugün] ayın [date : dokuzu] mu
3707,tr-TR,train,train,17,weather,13,weather_query,günlük hava durumu nasıl,günlük hava durumu nasıl
3709,tr-TR,train,train,15,music,57,music_query,bu şarkı ne zaman kaydedildi,bu şarkı ne zaman kaydedildi
3710,tr-TR,train,train,3,play,45,play_music,burası çok sessiz,burası çok sessiz
3711,tr-TR,train,train,3,play,45,play_music,biraz gürültü yap,biraz gürültü yap
3715,tr-TR,train,train,15,music,43,music_likeness,şimdiki şarkıyla ilgili fikirlerimi kaydet lütfen,şimdiki şarkıyla ilgili fikirlerimi kaydet lütfen
3716,tr-TR,train,train,15,music,43,music_likeness,bu şarkıyla ilgili her şeyim kalsın,bu şarkıyla ilgili her şeyim kalsın
3719,tr-TR,train,train,5,datetime,0,datetime_query,şu an çin de saat kaç,şu an [place_name : çin] de saat kaç
3722,tr-TR,train,train,5,datetime,0,datetime_query,şu an amerikanın doğu yarısında saat kaç,şu an amerikanın [time_zone : doğu] yarısında saat kaç
3726,tr-TR,train,train,5,datetime,0,datetime_query,bana bugün ün tarihini göster,bana [date : bugün] ün tarihini göster
3728,tr-TR,train,train,3,play,45,play_music,google tarkandan ölürüm sanayı bul ve oynat,google [artist_name : tarkandan] [song_name : ölürüm sanayı] bul ve oynat
3729,tr-TR,train,train,3,play,45,play_music,kırmızıyı dinlemek istiyorum bunu çalabilir misin,[song_name : kırmızıyı] dinlemek istiyorum bunu çalabilir misin
3730,tr-TR,train,train,4,news,22,news_query,lütfen bana en son fenerbahçe görüşmeleri ile ilgili bilgi ver,lütfen bana en son [news_topic : fenerbahçe] görüşmeleri ile ilgili bilgi ver
3731,tr-TR,train,train,4,news,22,news_query,fenerbahçe ile ilgili tüm yeni haberleri öğrenmek istiyorum,[news_topic : fenerbahçe] ile ilgili tüm yeni haberleri öğrenmek istiyorum
3732,tr-TR,train,train,4,news,22,news_query,bana galatasaray taslağı için tüm bilgileri gönder lütfen,bana [news_topic : galatasaray] taslağı için tüm bilgileri gönder lütfen
3733,tr-TR,train,train,8,iot,1,iot_hue_lightchange,olly ışıkları lütfen mavi yap,olly ışıkları lütfen [color_type : mavi] yap
3735,tr-TR,train,train,8,iot,1,iot_hue_lightchange,olly kırmızı renkli ışıkları aç,olly [color_type : kırmızı] renkli ışıkları aç
3736,tr-TR,train,train,10,audio,35,audio_volume_down,lütfen hoparlör sesini kıs,lütfen hoparlör sesini kıs
3737,tr-TR,train,train,10,audio,35,audio_volume_down,hoparlörlerin sesini kıs,hoparlörlerin sesini kıs
3738,tr-TR,train,train,10,audio,35,audio_volume_down,lütfen hoparlörleri daha düşük daha rahat bir seviyeye ayarla,lütfen hoparlörleri daha düşük daha rahat bir seviyeye ayarla
3739,tr-TR,train,train,4,news,22,news_query,bana bugünkü dünya haberlerini göster,bana [date : bugünkü] [place_name : dünya] haberlerini göster
3740,tr-TR,train,train,4,news,22,news_query,bana dünyadaki en son haberleri getir,bana [place_name : dünyadaki] en son haberleri getir
3743,tr-TR,train,train,15,music,57,music_query,bu şarkının adı ne ve kim söylüyor,bu şarkının adı ne ve kim söylüyor
3745,tr-TR,train,train,8,iot,56,iot_coffee,biraz kahveye ihtiyacım var,biraz kahveye ihtiyacım var
3746,tr-TR,train,train,8,iot,56,iot_coffee,kahve istiyorum,kahve istiyorum
3747,tr-TR,train,train,4,news,22,news_query,google trump hakkında bir haber geldiğinde bana haber ver,google [news_topic : trump] hakkında bir haber geldiğinde bana haber ver
3748,tr-TR,train,train,4,news,22,news_query,son fırtına haberlerinden beni haberdar et,son [news_topic : fırtına] haberlerinden beni haberdar et
3751,tr-TR,train,train,4,news,22,news_query,halk tv popüler,[media_type : halk tv] popüler
3752,tr-TR,train,train,4,news,22,news_query,en son haber olayları,en son haber olayları
3753,tr-TR,train,train,8,iot,34,iot_cleaning,vakumluyu aç,[device_type : vakumluyu] aç
3755,tr-TR,train,train,4,news,22,news_query,şu anda sprint ile neler olup bittiğine dair bir özet alabilir miyim,şu anda [news_topic : sprint] ile neler olup bittiğine dair bir özet alabilir miyim
3756,tr-TR,train,train,3,play,45,play_music,sonrakinde jingle bells çal,sonrakinde [song_name : jingle bells] çal
3757,tr-TR,train,train,3,play,45,play_music,mürekkep doldurdum u sonraki şarkı yap,[song_name : mürekkep doldurdum] u sonraki şarkı yap
3759,tr-TR,train,train,16,alarm,48,alarm_set,beni sabah yedide uyandır,beni [time : sabah yedide] uyandır
3760,tr-TR,train,train,16,alarm,48,alarm_set,sabah altıda bir uyandırma alarmına ihtiyacım var,[time : sabah altıda] bir uyandırma alarmına ihtiyacım var
3763,tr-TR,train,train,8,iot,18,iot_hue_lightup,ışıkların seviyesini yükselt alexa,ışıkların seviyesini yükselt alexa
3764,tr-TR,train,train,16,alarm,48,alarm_set,sabah dokuza alarm kur,[time : sabah dokuza] alarm kur
3765,tr-TR,train,train,16,alarm,48,alarm_set,lütfen benim için bir alarm kur,lütfen benim için bir alarm kur
3766,tr-TR,train,train,16,alarm,48,alarm_set,yarına benim için bir alarm kur,[date : yarına] benim için bir alarm kur
3767,tr-TR,train,train,3,play,45,play_music,bana bir kaç tane pop çal,bana bir kaç tane [music_genre : pop] çal
3770,tr-TR,train,train,16,alarm,23,alarm_query,alarmları listele,alarmları listele
3772,tr-TR,train,train,16,alarm,23,alarm_query,lütfen bana alarmlarımı oku,lütfen bana alarmlarımı oku
3773,tr-TR,train,train,17,weather,13,weather_query,bana bir hava raporu verebilir misin,bana bir hava raporu verebilir misin
3776,tr-TR,train,train,8,iot,1,iot_hue_lightchange,ışıkları kırmızıya çevir,ışıkları [color_type : kırmızıya] çevir
3777,tr-TR,train,train,8,iot,1,iot_hue_lightchange,şimdi turuncu ışıkları açalım,şimdi [color_type : turuncu] ışıkları açalım
3778,tr-TR,train,train,3,play,45,play_music,spotify çalma listesini boş çal,[media_type : spotify] çalma listesini boş çal
3781,tr-TR,train,train,3,play,45,play_music,düğünüm için oluşturduğum çalma listemi dinlemeyi istiyorum,düğünüm için oluşturduğum çalma listemi dinlemeyi istiyorum
3782,tr-TR,train,train,3,play,45,play_music,doksanlardan ezginin günlüğünün çalma listesini seç,doksanlardan [music_genre : ezginin günlüğünün] çalma listesini seç
3783,tr-TR,train,train,17,weather,13,weather_query,istanbul'da hava nasıl görünüyor,[place_name : istanbul'da] hava nasıl görünüyor
3786,tr-TR,train,train,8,iot,40,iot_hue_lightoff,misafir odasındaki ışıkları kapat,[house_place : misafir odasındaki] ışıkları kapat
3787,tr-TR,train,train,5,datetime,0,datetime_query,japonya da zamanlayıcı ne,[place_name : japonya] da zamanlayıcı ne
3788,tr-TR,train,train,5,datetime,0,datetime_query,batı yakası için vakit ne,[time_zone : batı yakası] için vakit ne
3789,tr-TR,train,train,9,general,25,general_joke,beni gülümseten bir fıkra anlat,beni gülümseten bir fıkra anlat
3791,tr-TR,train,train,8,iot,1,iot_hue_lightchange,kırmızı ışık ver,[color_type : kırmızı] ışık ver
3792,tr-TR,train,train,10,audio,46,audio_volume_mute,hoparlörü sessize almam gerek,hoparlörü sessize almam gerek
3793,tr-TR,train,train,10,audio,14,audio_volume_up,şimdi hoparlörün sesini aç,şimdi hoparlörün sesini aç
3794,tr-TR,train,train,10,audio,46,audio_volume_mute,hoparlörü sessize almak istiyorum,hoparlörü sessize almak istiyorum
3795,tr-TR,train,train,17,weather,13,weather_query,şimdi ankara da hava kaç derece,şimdi [place_name : ankara] da hava kaç [weather_descriptor : derece]
3797,tr-TR,train,train,8,iot,1,iot_hue_lightchange,ışıkları değiştir,ışıkları değiştir
3798,tr-TR,train,train,8,iot,1,iot_hue_lightchange,ışık renklerini değiştir,ışık renklerini değiştir
3799,tr-TR,train,train,8,iot,1,iot_hue_lightchange,ışıkları pembeye değiştir,ışıkları [color_type : pembeye] değiştir
3800,tr-TR,train,train,17,weather,13,weather_query,yarın istanbul'da hava nasıl,[date : yarın] [place_name : istanbul'da] hava nasıl
3802,tr-TR,train,train,17,weather,13,weather_query,bana yarın mumbai hava durumunu göster,bana [date : yarın] [place_name : mumbai] hava durumunu göster
3805,tr-TR,train,train,17,weather,13,weather_query,bu hafta hava durumu,[date : bu hafta] hava durumu
3806,tr-TR,train,train,17,weather,13,weather_query,yarın için hava durumu,[date : yarın] için hava durumu
3807,tr-TR,train,train,17,weather,13,weather_query,bu hafta florida hava durumu,[date : bu hafta] [place_name : florida] hava durumu
3808,tr-TR,train,train,8,iot,18,iot_hue_lightup,ışıkları biraz daha aç,ışıkları biraz daha aç
3810,tr-TR,train,train,10,audio,14,audio_volume_up,hoparlörün sesini artır,hoparlörün sesini artır
3813,tr-TR,train,train,10,audio,46,audio_volume_mute,ben söyleyene kadar sessiz mod etkin,ben söyleyene kadar sessiz mod etkin
3814,tr-TR,train,train,17,weather,13,weather_query,yarın soğuk olacak mı,[date : yarın] [weather_descriptor : soğuk] olacak mı
3815,tr-TR,train,train,17,weather,13,weather_query,güney yarın sıcak olacak mı,güney [date : yarın] [weather_descriptor : sıcak] olacak mı
3816,tr-TR,train,train,3,play,45,play_music,listede sonraki şarkıyı çal,listede sonraki şarkıyı çal
3817,tr-TR,train,train,3,play,45,play_music,ilk albümden bir sonraki şarkıyı çal,ilk albümden bir sonraki şarkıyı çal
3818,tr-TR,train,train,3,play,45,play_music,benim ilk favori parça mı sürekli çal,benim ilk favori parça mı sürekli çal
3820,tr-TR,train,train,15,music,43,music_likeness,şu anki şarkıyı harika olarak not et lütfen,şu anki şarkıyı harika olarak not et lütfen
3821,tr-TR,train,train,15,music,43,music_likeness,üç yıldızlı mevcut şarkı,üç yıldızlı mevcut şarkı
3824,tr-TR,train,train,4,news,22,news_query,ortcars hakkında son haberler,[news_topic : ortcars] hakkında son haberler
3825,tr-TR,train,train,4,news,22,news_query,anlık araba haberlerini listele,anlık [news_topic : araba haberlerini] listele
3826,tr-TR,train,train,15,music,57,music_query,olly şu anda ne çalıyor,olly şu anda ne çalıyor
3827,tr-TR,train,train,15,music,57,music_query,şu an hangi şarkının çaldığını söyle,şu an hangi şarkının çaldığını söyle
3828,tr-TR,train,train,16,alarm,52,alarm_remove,pazarları saat öğleden önce on birde kilisenin alarmını silmem gerekiyor,[date : pazarları] saat [time : öğleden önce on birde] kilisenin alarmını silmem gerekiyor
3830,tr-TR,train,train,16,alarm,52,alarm_remove,günlük öğleden sonra beş alarmıma artık ihtiyacım yok,günlük [time : öğleden sonra beş] alarmıma artık ihtiyacım yok
3831,tr-TR,train,train,3,play,45,play_music,biraz rap dinlemek istiyorum lütfen,biraz [music_genre : rap] dinlemek istiyorum lütfen
3832,tr-TR,train,train,3,play,45,play_music,biraz rap müzik aç,biraz [music_genre : rap] müzik aç
3833,tr-TR,train,train,8,iot,40,iot_hue_lightoff,ışıkları kapat,ışıkları kapat
3836,tr-TR,train,train,14,takeaway,16,takeaway_order,buraya yakın çin yemeği paket servis bulabilir misin,buraya yakın [food_type : çin] yemeği [order_type : paket servis] bulabilir misin
3839,tr-TR,train,train,10,audio,46,audio_volume_mute,sesi kapat,sesi kapat
3842,tr-TR,train,train,8,iot,34,iot_cleaning,süpürgeyi temizliğe başlat,[device_type : süpürgeyi] temizliğe başlat
3844,tr-TR,train,train,14,takeaway,16,takeaway_order,bana pizza söyle,bana [food_type : pizza] söyle
3845,tr-TR,train,train,14,takeaway,16,takeaway_order,akşam yemeği için kaburga sipariş et,[meal_type : akşam yemeği] için [food_type : kaburga] sipariş et
3846,tr-TR,train,train,15,music,57,music_query,ben ne çeşit müzikten hoşlanıyorum,ben ne çeşit müzikten hoşlanıyorum
3847,tr-TR,train,train,15,music,57,music_query,en sevdiğim müzik türleri nelerdir,en sevdiğim müzik türleri nelerdir
3848,tr-TR,train,train,4,news,22,news_query,dünyada şu an neler oluyor,[place_name : dünyada] şu an neler oluyor
3849,tr-TR,train,train,4,news,22,news_query,dünya da olan en son haberler hakkında bir özet alabilir miyim,[place_name : dünya] da olan en son haberler hakkında bir özet alabilir miyim
3850,tr-TR,train,train,4,news,22,news_query,şu anda gerçekleşen son olaylar da son durum nedir,şu anda gerçekleşen son olaylar da son durum nedir
3851,tr-TR,train,train,5,datetime,0,datetime_query,bana günü ve saati söyle,bana günü ve saati söyle
3853,tr-TR,train,train,10,audio,46,audio_volume_mute,sesi kapat lütfen,sesi kapat lütfen
3854,tr-TR,train,train,10,audio,46,audio_volume_mute,hoparlörleri sessize al lütfen,hoparlörleri sessize al lütfen
3855,tr-TR,train,train,9,general,25,general_joke,ananı içeren espri dinlemek istiyorum,[joke_type : ananı] içeren espri dinlemek istiyorum
3856,tr-TR,train,train,17,weather,13,weather_query,yarın güneşli olacak mı,[date : yarın] [weather_descriptor : güneşli] olacak mı
3857,tr-TR,train,train,17,weather,13,weather_query,bu hafta yağmur yağacak mı,[date : bu hafta] [weather_descriptor : yağmur yağacak] mı
3858,tr-TR,train,train,17,weather,13,weather_query,salı kar olacak mı,[date : salı] [weather_descriptor : kar] olacak mı
3860,tr-TR,train,train,3,play,45,play_music,benim tüm favori latin parçalarımı çal,benim tüm favori [music_genre : latin] parçalarımı çal
3861,tr-TR,train,train,8,iot,34,iot_cleaning,roombayı çalıştır lütfen,[device_type : roombayı] çalıştır lütfen
3862,tr-TR,train,train,8,iot,34,iot_cleaning,roombaya temizlik yaptır,[device_type : roombaya] temizlik yaptır
3866,tr-TR,train,train,4,news,22,news_query,hürriyetten haberleri alır mısın,hürriyetten haberleri alır mısın
3867,tr-TR,train,train,4,news,22,news_query,bursa haber den manşetleri oku,[media_type : bursa haber] den manşetleri oku
3869,tr-TR,train,train,16,alarm,23,alarm_query,arka kapının alarmı kurulu ve gitmeye hazır mı,arka kapının alarmı kurulu ve gitmeye hazır mı
3871,tr-TR,train,train,8,iot,18,iot_hue_lightup,ışığı biraz arttır lütfen,ışığı biraz arttır lütfen
3872,tr-TR,train,train,8,iot,18,iot_hue_lightup,lütfen ışıkları sekize yükseltin,lütfen ışıkları sekize yükseltin
3873,tr-TR,train,train,5,datetime,0,datetime_query,gerçek zaman ne,gerçek zaman ne
3874,tr-TR,train,train,5,datetime,0,datetime_query,saati öğrenebilir miyim,saati öğrenebilir miyim
3877,tr-TR,train,train,8,iot,24,iot_wemo_on,fiş soketi açık,[device_type : fiş soketi açık]
3878,tr-TR,train,train,17,weather,13,weather_query,izmir'de anlık hava durumu,[place_name : izmir'de] anlık hava durumu
3879,tr-TR,train,train,17,weather,13,weather_query,şikagoda hava nasıl,[place_name : şikagoda] hava nasıl
3881,tr-TR,train,train,8,iot,1,iot_hue_lightchange,ev ışıklarını pembeye çevir,[house_place : ev] ışıklarını [color_type : pembeye] çevir
3882,tr-TR,train,train,8,iot,1,iot_hue_lightchange,ev ışıklarının pembe olmasını istiyorum,[house_place : ev] ışıklarının [color_type : pembe] olmasını istiyorum
3885,tr-TR,train,train,16,alarm,23,alarm_query,şu an hangi alarmlar kurulu,şu an hangi alarmlar kurulu
3887,tr-TR,train,train,14,takeaway,16,takeaway_order,çin çan ı ara,[business_name : çin çan] ı ara
3888,tr-TR,train,train,14,takeaway,16,takeaway_order,lütfen sushico yu ara ve yedi numara yı sipariş et,lütfen [business_name : sushico] yu ara ve [food_type : yedi numara] yı sipariş et
3889,tr-TR,train,train,3,play,45,play_music,seksenler den müzik bul,[music_genre : seksenler] den müzik bul
3890,tr-TR,train,train,3,play,45,play_music,mevcut dans hitlerini dinlemek istiyorum,mevcut dans hitlerini dinlemek istiyorum
3891,tr-TR,train,train,3,play,58,play_podcasts,geri dön,geri dön
3892,tr-TR,train,train,10,audio,46,audio_volume_mute,hemen sessize al,hemen sessize al
3893,tr-TR,train,train,10,audio,46,audio_volume_mute,lütfen ses kontrolünü sessize al,lütfen ses kontrolünü sessize al
3896,tr-TR,train,train,8,iot,41,iot_hue_lighton,karanlık,karanlık
3897,tr-TR,train,train,17,weather,13,weather_query,on altı mart günü bursa'da hava nasıl olacak,[date : on altı mart] günü [place_name : bursa'da] hava nasıl olacak
3899,tr-TR,train,train,17,weather,13,weather_query,on beş ağustos günü yağmur yağacak mı,[date : on beş ağustos] günü [weather_descriptor : yağmur] yağacak mı
3900,tr-TR,train,train,3,play,45,play_music,lütfen müzik çaları aç,lütfen [device_type : müzik çaları] aç
3901,tr-TR,train,train,3,play,45,play_music,hadi bir çalma listesi dinleyelim,hadi bir çalma listesi dinleyelim
3902,tr-TR,train,train,3,play,45,play_music,rock müzik akışını başlat,rock müzik akışını başlat
3903,tr-TR,train,train,16,alarm,52,alarm_remove,lütfen çarşamba kickball başlığıyla kurulmuş alarmı kaldır,lütfen [date : çarşamba] [event_name : kickball] başlığıyla kurulmuş alarmı kaldır
3905,tr-TR,train,train,16,alarm,52,alarm_remove,kickball bitti artık çarşamba akşamı kickball için alarma ihtiyacım yok,kickball bitti artık [date : çarşamba] [timeofday : akşamı] kickball için alarma ihtiyacım yok
3906,tr-TR,train,train,3,play,45,play_music,irfan değirmenci ile haberler çalma listesi başlat lütfen,[artist_name : irfan değirmenci ile haberler] çalma listesi başlat lütfen
3908,tr-TR,train,train,3,play,45,play_music,ozzy osbourne dan rock şarkılar çalmak istiyorum,[artist_name : ozzy osbourne] dan [music_genre : rock] şarkılar çalmak istiyorum
3909,tr-TR,train,train,3,play,45,play_music,bin dokuz yüz altmış sekiz lerden folk şarkılar dinlemek istiyorum,[date : bin dokuz yüz altmış sekiz] lerden [music_genre : folk] şarkılar dinlemek istiyorum
3910,tr-TR,train,train,3,play,45,play_music,benim en favori müziğimi çal,benim en favori müziğimi çal
3913,tr-TR,train,train,8,iot,40,iot_hue_lightoff,oturma odasındaki ışıkları kapat,[house_place : oturma odasındaki] ışıkları kapat
3914,tr-TR,train,train,15,music,43,music_likeness,lütfen şarkı başlığına iyi melodi diye not ekle,lütfen şarkı başlığına iyi melodi diye not ekle
3916,tr-TR,train,train,4,news,22,news_query,en güncel yerel haberler neler,en güncel [media_type : yerel haberler] neler
3917,tr-TR,train,train,4,news,22,news_query,uluslararası haberler için bana başlıkları oku,[place_name : uluslararası] haberler için bana başlıkları oku
3918,tr-TR,train,train,3,play,45,play_music,dumanın en büyük hitlerini dinlemek istiyorum,[artist_name : dumanın] en büyük hitlerini dinlemek istiyorum
3919,tr-TR,train,train,4,news,22,news_query,cumhurbaşkanı erdoğan hakkındaki son haberler neler,[news_topic : cumhurbaşkanı erdoğan] hakkındaki son haberler neler
3920,tr-TR,train,train,15,music,43,music_likeness,müzikten hoşlanırım,müzikten hoşlanırım
3921,tr-TR,train,train,3,play,45,play_music,son on yılda çıkmış herhangi bi müzik çal lütfen,son on yılda çıkmış herhangi bi müzik çal lütfen
3922,tr-TR,train,train,5,datetime,0,datetime_query,bugün hangi gün bilmem lazım,[date : bugün] hangi gün bilmem lazım
3923,tr-TR,train,train,3,play,45,play_music,halk müziği çalma listemi çal,[music_genre : halk müziği] çalma listemi çal
3924,tr-TR,train,train,3,play,45,play_music,bundan sonra bir elektronik dans müziği aç,bundan sonra bir [music_genre : elektronik dans] müziği aç
3925,tr-TR,train,train,3,play,45,play_music,bu şarkıdan sonra benim halk müziği şarkımı çal,bu şarkıdan sonra benim [music_genre : halk] müziği şarkımı çal
3927,tr-TR,train,train,17,weather,13,weather_query,dün den beri mersin de ne kadar kar düştü,[date : dün] den beri [place_name : mersin] de ne kadar [weather_descriptor : kar] düştü
3928,tr-TR,train,train,17,weather,13,weather_query,maine için şu anki hava durumu tahmini nedir,[place_name : maine] için şu anki hava durumu tahmini nedir
3930,tr-TR,train,train,3,play,45,play_music,ezginin günlüğü'nün en yeni şarkısını çal benim için,[artist_name : ezginin günlüğü'nün] en yeni şarkısını çal benim için
3931,tr-TR,train,train,3,play,45,play_music,ebru yaşar çalar mısın,[artist_name : ebru yaşar] çalar mısın
3932,tr-TR,train,train,8,iot,56,iot_coffee,bir demlik kahve demle,bir demlik kahve demle
3933,tr-TR,train,train,16,alarm,23,alarm_query,benim tüm aktif alarmlarımı göster,benim tüm aktif alarmlarımı göster
3934,tr-TR,train,train,16,alarm,23,alarm_query,kurulu alarmları bana göster,kurulu alarmları bana göster
3935,tr-TR,train,train,17,weather,13,weather_query,dışarısı soğuk mu,dışarısı [weather_descriptor : soğuk] mu
3937,tr-TR,train,train,3,play,45,play_music,teoman çal,[artist_name : teoman] çal
3938,tr-TR,train,train,3,play,45,play_music,tarkan ın tüm şarkı isimlerini araştır ve çal,[artist_name : tarkan] ın tüm şarkı isimlerini araştır ve çal
3939,tr-TR,train,train,15,music,43,music_likeness,bu şarkı yı favoriler ime kaydeder misin,bu şarkı yı favoriler ime kaydeder misin
3942,tr-TR,train,train,5,datetime,0,datetime_query,cadılar bayramı bu sene hangi güne geliyor,[event_name : cadılar bayramı] [date : bu sene] hangi güne geliyor
3943,tr-TR,train,train,5,datetime,0,datetime_query,bu ayın yirmisi hangi gün,[date : bu ayın yirmisi] hangi gün
3944,tr-TR,train,train,9,general,25,general_joke,güldür beni bir fıkra duymak istiyorum,güldür beni bir fıkra duymak istiyorum
3945,tr-TR,train,train,4,news,22,news_query,trump'ta son durum nedir,[news_topic : trump'ta] son durum nedir
3947,tr-TR,train,train,4,news,22,news_query,şimdi en önemli manşetler neler,şimdi en önemli manşetler neler
3948,tr-TR,train,train,16,alarm,48,alarm_set,senden bir alarm kurmanı istiyorum,senden bir alarm kurmanı istiyorum
3949,tr-TR,train,train,16,alarm,48,alarm_set,benim için bir alarm kurar mısın,benim için bir alarm kurar mısın
3951,tr-TR,train,train,14,takeaway,3,takeaway_query,olive garden paket siparişi yapabilir miyim,[business_name : olive garden] paket siparişi yapabilir miyim
3952,tr-TR,train,train,14,takeaway,3,takeaway_query,paket servis siparişi alan kebap kırk dokuz nerede,[order_type : paket servis] siparişi alan [business_name : kebap kırk dokuz] nerede
3953,tr-TR,train,train,3,play,45,play_music,daha sonra johnny cash 'den hurt çal,daha sonra [artist_name : johnny cash] 'den [song_name : hurt] çal
3955,tr-TR,train,train,16,alarm,48,alarm_set,akşam saat dokuza alarm kur,[time : akşam saat dokuza] alarm kur
3957,tr-TR,train,train,5,datetime,0,datetime_query,kaliforniya'da saat kaç,[place_name : kaliforniya'da] saat kaç
3958,tr-TR,train,train,5,datetime,0,datetime_query,istanbul kaç saat ileride,[place_name : istanbul] kaç saat ileride
3959,tr-TR,train,train,16,alarm,48,alarm_set,alarmlarımı dağ saatine değiştir,alarmlarımı [time_zone : dağ] saatine değiştir
3961,tr-TR,train,train,17,weather,13,weather_query,bana hava durumunu göster,bana hava durumunu göster
3962,tr-TR,train,train,17,weather,13,weather_query,hava uygulamasını aç,hava uygulamasını aç
3963,tr-TR,train,train,16,alarm,23,alarm_query,bugün için herhangi bir alarm var mı,[date : bugün] için herhangi bir alarm var mı
3964,tr-TR,train,train,16,alarm,23,alarm_query,kaç alarm kuruldu,kaç alarm kuruldu
3965,tr-TR,train,train,16,alarm,23,alarm_query,bana alarm listesini göster,bana alarm listesini göster
3966,tr-TR,train,train,15,music,43,music_likeness,bu şarkıyı benim kataloğa ekle,bu şarkıyı benim kataloğa ekle
3969,tr-TR,train,train,3,play,45,play_music,pop,[music_genre : pop]
3971,tr-TR,train,train,17,weather,13,weather_query,olly şu anda hava nasıl,olly şu anda hava nasıl
3974,tr-TR,train,train,4,news,22,news_query,bana donald trump'ın en son nüfus istatistiklerini ver,bana [person : donald trump'ın] en son nüfus istatistiklerini ver
3975,tr-TR,train,train,16,alarm,48,alarm_set,beni sabah sekizde kaldır lütfen,beni [time : sabah sekizde] kaldır lütfen
3976,tr-TR,train,train,16,alarm,48,alarm_set,alarmımı sabah sekize kur,alarmımı [time : sabah sekize] kur
3977,tr-TR,train,train,16,alarm,48,alarm_set,beni saat sekizde uyar,beni [time : saat sekizde] uyar
3978,tr-TR,train,train,17,weather,13,weather_query,iowa'da hava nasıl,[place_name : iowa'da] hava nasıl
3979,tr-TR,train,train,17,weather,13,weather_query,ben hawaii'deyim şimdi dışarısı sıcak mı,ben [place_name : hawaii'deyim] şimdi dışarısı sıcak mı
3981,tr-TR,train,train,3,play,45,play_music,spotify çalma listemi aç lütfen,[playlist_name : spotify çalma listemi] aç lütfen
3983,tr-TR,train,train,10,audio,46,audio_volume_mute,kes şunu,kes şunu
3984,tr-TR,train,train,10,audio,46,audio_volume_mute,sessiz ol lütfen,sessiz ol lütfen
3985,tr-TR,train,train,16,alarm,48,alarm_set,lütfen sabah altıya alarm kur,lütfen [time : sabah altıya] alarm kur
3987,tr-TR,train,train,16,alarm,48,alarm_set,lütfen sabah altıya bir alarm kurabilir misin,lütfen [time : sabah altıya] bir alarm kurabilir misin
3988,tr-TR,train,train,4,news,22,news_query,c. n. n. türk,[media_type : c. n. n.] türk
3990,tr-TR,train,train,4,news,22,news_query,b. b. c. haberleri,[media_type : b. b. c.] haberleri
3991,tr-TR,train,train,8,iot,40,iot_hue_lightoff,ışıkları kapatır mısın,ışıkları kapatır mısın
3994,tr-TR,train,train,5,datetime,0,datetime_query,cadılar bayramı haftanın hangi günü,[event_name : cadılar bayramı] [date : haftanın] hangi [date : günü]
3996,tr-TR,train,train,4,news,22,news_query,bulunduğum bölgedeki haberler neler,bulunduğum bölgedeki haberler neler
3998,tr-TR,train,train,4,news,22,news_query,alexa bugün neler oluyor,alexa [date : bugün] neler oluyor
3999,tr-TR,train,train,4,news,22,news_query,bugün neler oluyor,[date : bugün] neler oluyor
4000,tr-TR,train,train,4,news,22,news_query,dün samurai jack e ne oldu,[date : dün] [news_topic : samurai jack] e ne oldu
4002,tr-TR,train,train,3,play,45,play_music,rap çal,[music_genre : rap] çal
4004,tr-TR,train,train,8,iot,18,iot_hue_lightup,oturma odası ışıklarını daha parlak yap,[house_place : oturma odası] ışıklarını daha parlak yap
4005,tr-TR,train,train,8,iot,18,iot_hue_lightup,oturma odası ışıklarını yarıya kadar aç,[house_place : oturma odası] ışıklarını yarıya kadar aç
